gene,logFC_limma,p_limma,FDR_limma,logFC_edgeR,p_edgeR,FDR_edgeR,agree_dir,mean_logFC,p_fisher,FDR_fisher
ENSG00000268655,5.11744695124665,0.08089255447309211,0.8342240391120234,9.271918523955453,0.027805260841574846,0.9999988525496899,TRUE,7.194682737601051,0.015963214001161675,0.1893477973775699
ENSG00000141179,1.1601465382757683,0.08130949474066994,0.8342240391120234,1.2475350864173385,0.14811156668977768,0.9999988525496899,TRUE,1.2038408123465534,0.06526374398613112,0.2613012542237174
ENSG00000113318,-1.4559945415335,0.08132945767683918,0.8342240391120234,-1.3416853606681043,0.16301499614306553,0.9999988525496899,TRUE,-1.3988399511008023,0.07057403698677607,0.26541069269982015
ENSG00000083123,-5.382456232732965,0.0814331988055608,0.8342240391120234,-2.6981605713566577,0.053615052014615736,0.9999988525496899,TRUE,-4.040308402044811,0.028090687975362984,0.20621198337561972
ENSG00000005187,-4.994002013142121,0.08159494618400634,0.8342240391120234,-2.751671270591527,0.05755571816673401,0.9999988525496899,TRUE,-3.872836641866824,0.029872834500110003,0.208340286988816
ENSG00000055118,-5.1572298562360235,0.08164431521918993,0.8342240391120234,-3.0552544572918037,0.05386971984778837,0.9999988525496899,TRUE,-4.106242156763914,0.028265059144668123,0.20621198337561972
ENSG00000145723,-1.4985294786655416,0.08207552243757862,0.8342240391120234,-1.252002145727703,0.2145353245371846,0.9999988525496899,TRUE,-1.3752658121966224,0.08873418853235451,0.28572958415360233
ENSG00000148814,-1.3399745576730915,0.08211126815445272,0.8342240391120234,-0.7550256201382265,0.42890897851993137,0.9999988525496899,TRUE,-1.047500088905659,0.15306527038599108,0.350064380175351
ENSG00000113391,-2.746611185363102,0.08211804408395643,0.8342240391120234,-1.8960702128898512,0.07992369709000696,0.9999988525496899,TRUE,-2.3213406991264764,0.03955154895976935,0.2256139432597596
ENSG00000114416,-1.366584289827518,0.08237392025555908,0.8342240391120234,-0.9438723480991607,0.29364128718444243,0.9999988525496899,TRUE,-1.1552283189633394,0.11421471333165147,0.31313632149996024
ENSG00000116774,-2.9938589939047575,0.08271404293518071,0.8342240391120234,-2.199168109600447,0.10216474592971418,0.9999988525496899,TRUE,-2.5965135517526026,0.04878901760804527,0.2355638119778659
ENSG00000196172,-5.5328434886971865,0.08283596684087986,0.8342240391120234,-3.9429829819307,0.03300156503032308,0.9999988525496899,TRUE,-4.737913235313943,0.018868366450222655,0.1895308495784685
ENSG00000157404,-4.985124410265517,0.08283767292744551,0.8342240391120234,-2.2036839852618795,0.08454027019177077,0.9999988525496899,TRUE,-3.594404197763698,0.041748392456699486,0.22732460531658893
ENSG00000127586,5.161826967507357,0.08297159678696432,0.8342240391120234,3.0221921881826197,0.041214250530559667,0.9999988525496899,TRUE,4.092009577844989,0.02283695024338965,0.19652753341800927
ENSG00000175938,1.2441877422900283,0.08297337845511292,0.8342240391120234,1.1267706343064343,0.20327140595177137,0.9999988525496899,TRUE,1.1854791882982312,0.08572116545059875,0.2829912504986411
ENSG00000145216,-1.2946719692174224,0.08299471940319007,0.8342240391120234,-0.9960681716693315,0.2940008836741693,0.9999988525496899,TRUE,-1.145370070443377,0.11500333436001238,0.31380677792447986
ENSG00000155657,-1.1278030105602628,0.08299846449954504,0.8342240391120234,-1.0934502729642108,0.23284235522909505,0.9999988525496899,TRUE,-1.1106266417622368,0.09559052548187934,0.2929142167112606
ENSG00000036828,-4.738206819149871,0.08323618649896065,0.8342240391120234,-2.1755456569178167,0.05121379396618743,0.9999988525496899,TRUE,-3.456876238033844,0.02752865696396468,0.20621198337561972
ENSG00000039319,-1.2348994602211647,0.08330477490726715,0.8342240391120234,-1.0588963375601577,0.2640017074296792,0.9999988525496899,TRUE,-1.146897898890661,0.1059394479798231,0.3056471905005909
ENSG00000020577,-5.330751831777018,0.08339618079996827,0.8342240391120234,-3.1917709393250306,0.05239105120829881,0.9999988525496899,TRUE,-4.261261385551024,0.028107903528653395,0.20621198337561972
ENSG00000166411,-1.2652908857418472,0.08343566104043758,0.8342240391120234,-0.8606910179296392,0.3499996085958881,0.9999988525496899,TRUE,-1.0629909518357432,0.13238938045129414,0.3312344219144933
ENSG00000118898,-1.2367090548919106,0.08347888040865786,0.8342240391120234,-0.6913679918983425,0.4664332003878022,0.9999988525496899,TRUE,-0.9640385233951265,0.16532015962249888,0.3579462322465266
ENSG00000134909,-4.440676396972464,0.0834873815483037,0.8342240391120234,-2.46465414012617,0.07217495108066987,0.9999988525496899,TRUE,-3.4526652685493167,0.03682738912463531,0.2219775450196741
ENSG00000137764,-1.2095798332246852,0.0834916040795754,0.8342240391120234,-1.0612568344919977,0.27379868933253465,0.9999988525496899,TRUE,-1.1354183338583415,0.10923305200403631,0.30843983546582177
ENSG00000124920,-1.0261754742390097,0.08361153107225487,0.8342240391120234,-0.81792387714984,0.38090956715122604,0.9999988525496899,TRUE,-0.9220496756944249,0.14162256090375244,0.3411084467986159
ENSG00000170035,-2.2100643474183475,0.08366317232856196,0.8342240391120234,-1.1437346950363396,0.28912215480447095,0.9999988525496899,TRUE,-1.6768995212273436,0.11421654705040961,0.31313632149996024
ENSG00000060709,4.668967870003518,0.08377972967243769,0.8342240391120234,4.666888134317127,0.04397263482754702,0.9999988525496899,TRUE,4.667928002160323,0.02432832432312916,0.19893912991784232
ENSG00000179051,-5.11146797276261,0.08381016305680393,0.8342240391120234,-2.7717781880594474,0.05928895287180201,0.9999988525496899,TRUE,-3.941623080411029,0.031327331851935175,0.21137111164350508
ENSG00000138744,1.127724825902448,0.08393253788567015,0.8342240391120234,1.2389256636843682,0.15243147287209083,0.9999988525496899,TRUE,1.1833252447934082,0.06856004538540279,0.26399403213019973
ENSG00000216937,-4.927267034074144,0.08413307051322724,0.8342240391120234,-4.153135458278029,0.048904491438499745,0.9999988525496899,TRUE,-4.540201246176086,0.02671634532954214,0.20503466469905396
ENSG00000090615,-1.081138971432595,0.08456110194241742,0.8342240391120234,-0.8670354661970303,0.35156122346546337,0.9999988525496899,TRUE,-0.9740872188148126,0.13424313829232787,0.3333691509143589
ENSG00000126106,1.1603560040967384,0.08465390531613173,0.8342240391120234,1.293083103102444,0.12301974872443727,0.9999988525496899,TRUE,1.2267195535995912,0.05795025471314887,0.2486763205284164
ENSG00000125246,-4.274640681337352,0.08475032402178044,0.8342240391120234,-2.664335296967509,0.04496395399992051,0.9999988525496899,TRUE,-3.46948798915243,0.025036133292017572,0.20047801828551431
ENSG00000172339,-1.0369646485671873,0.0848416194970888,0.8342240391120234,-0.9205116869822819,0.31426376636435394,0.9999988525496899,TRUE,-0.9787381677747347,0.1233011888599245,0.3243809777826286
ENSG00000198026,-2.480432079454518,0.08534662741758652,0.8342240391120234,-1.91198800171529,0.0967190878524849,0.9999988525496899,TRUE,-2.196210040584904,0.047852019599929956,0.23397010604522217
ENSG00000181007,1.3205586341302733,0.08562945301834492,0.8342240391120234,1.1983233328842744,0.18681491855730264,0.9999988525496899,TRUE,1.259440983507274,0.08214967724779713,0.2805881604005323
ENSG00000180447,4.421864213599204,0.08569394915223147,0.8342240391120234,3.7684629589926937,0.06204512721689536,0.9999988525496899,TRUE,4.095163586295949,0.033160744716786525,0.2164512288177213
ENSG00000102935,-4.674065674821627,0.08573588514220566,0.8342240391120234,-4.875557337756676,0.05817596150214837,0.9999988525496899,TRUE,-4.774811506289151,0.03142676047291511,0.21137111164350508
ENSG00000010539,-4.494792167793917,0.08584550106035142,0.8342240391120234,-1.9319838626566899,0.1281540148721109,0.9999988525496899,TRUE,-3.2133880152253034,0.06061497951501648,0.25330597615257777
ENSG00000236699,1.3344352184755894,0.08589689068428141,0.8342240391120234,1.1784492894524947,0.2123905277913513,0.9999988525496899,TRUE,1.256442253964042,0.09129024116210391,0.2889155730738024
ENSG00000153707,-5.431175485536478,0.08607385157015138,0.8342240391120234,-3.8207435549285145,0.05084580116481187,0.9999988525496899,TRUE,-4.625959520232496,0.028147452935648756,0.20621198337561972
ENSG00000174827,3.401152250445493,0.08607744322368042,0.8342240391120234,3.8304591565022195,0.02343235790001846,0.9999988525496899,TRUE,3.615805703473856,0.014534776704494778,0.184868246138827
ENSG00000143603,4.824485085487222,0.0861147949912186,0.8342240391120234,7.080427242183913,0.2020990863953853,0.9999988525496899,TRUE,5.952456163835567,0.08790743629143606,0.28497930127578885
ENSG00000164236,-5.565555500021221,0.0861514480278157,0.8342240391120234,-7.188218739371127,0.02924212263617711,0.9999988525496899,TRUE,-6.376887119696174,0.01759393036879122,0.1893477973775699
ENSG00000274386,-4.93894110596471,0.08616500623922434,0.8342240391120234,-8.339600710732807,0.06213696820037074,0.9999988525496899,TRUE,-6.639270908348758,0.03335511396012953,0.2164512288177213
ENSG00000089123,-1.469380455677327,0.0863774554334547,0.8342240391120234,-1.33361735450232,0.14233458308277927,0.9999988525496899,TRUE,-1.4014989050898234,0.06637312398776164,0.2635056484602997
ENSG00000141574,1.0513140866112527,0.08638568196796256,0.8342240391120234,0.9238015577237294,0.33156410038084416,0.9999988525496899,TRUE,0.987557822167491,0.13040500958080087,0.3297949801237384
ENSG00000197748,-5.448230692367563,0.08645246800872308,0.8342240391120234,-2.7680006892213123,0.0867027808208912,0.9999988525496899,TRUE,-4.108115690794437,0.04417520162930077,0.22996519742690888
ENSG00000038427,3.1239113260632085,0.08666872368679576,0.8342240391120234,3.1748281170393575,0.04524999071437116,0.9999988525496899,TRUE,3.149369721551283,0.025653068481335455,0.20135831825546346
ENSG00000145050,-1.3525977730413306,0.08677524375758483,0.8342240391120234,-0.9113663145365434,0.329068397259127,0.9999988525496899,TRUE,-1.131982043788937,0.1300943535532147,0.3297949801237384
ENSG00000163029,-1.4696524281749168,0.08682096170586591,0.8342240391120234,-1.0134819007502562,0.2957548221478999,0.9999988525496899,TRUE,-1.2415671644625865,0.11971290254742306,0.31953557132783866
ENSG00000180773,-2.582466318337132,0.0869326576786613,0.8342240391120234,-1.8039849066081883,0.07903237886488636,0.9999988525496899,TRUE,-2.19322561247266,0.0410891254236489,0.2270998516043108
ENSG00000071991,-4.47013200256771,0.08699274214179564,0.8342240391120234,-6.171152113776312,0.07269023092636054,0.9999988525496899,TRUE,-5.320642058172011,0.0383425451301869,0.22291200209933318
ENSG00000174749,-5.406289593969687,0.087215919809285,0.8342240391120234,-5.1754837104585105,0.032234754695965,0.9999988525496899,TRUE,-5.290886652214098,0.019325672712381444,0.19118451046933996
ENSG00000176399,-1.1898007115649323,0.08732842741061737,0.8342240391120234,-0.9081524733770217,0.3382620677517993,0.9999988525496899,TRUE,-1.0489765924709769,0.1335798036347049,0.3325001094578813
ENSG00000141644,-1.059085668078633,0.08754873391808272,0.8342240391120234,-0.835597826512817,0.3685703925195261,0.9999988525496899,TRUE,-0.947341747295725,0.1430655199274741,0.34189570773777794
ENSG00000038002,-1.6606269419974495,0.08759108075889195,0.8342240391120234,-1.584415846401887,0.07715022204085246,0.9999988525496899,TRUE,-1.6225213941996683,0.04052627480393823,0.2269351217670656
ENSG00000151376,-1.8910248701646881,0.08776178045907773,0.8342240391120234,-1.2443534426256146,0.19751494923690593,0.9999988525496899,TRUE,-1.5676891563951514,0.08762591908871505,0.28475068959610006
ENSG00000068305,-1.7934540961316427,0.08788336661485253,0.8342240391120234,-1.1045457410168005,0.3249952524591302,0.9999988525496899,TRUE,-1.4489999185742217,0.13011812957732113,0.3297949801237384
ENSG00000178202,-1.3370896555407885,0.08791739928712027,0.8342240391120234,-0.9582116045083529,0.3568274794408457,0.9999988525496899,TRUE,-1.1476506300245708,0.13997455788803295,0.34025767151387504
ENSG00000148606,-1.0455026283461213,0.08818868050797747,0.8342240391120234,-1.0231454728867375,0.2512388962468483,0.9999988525496899,TRUE,-1.0343240506164295,0.10656416334774887,0.3062792149122838
ENSG00000182511,2.4821491734114347,0.08863618123751696,0.8342240391120234,2.2776940456734263,0.027816078639867833,0.9999988525496899,TRUE,2.3799216095424303,0.017271782672964427,0.1893477973775699
ENSG00000041988,-1.1535516211942731,0.08872708465243916,0.8342240391120234,-0.8321635391162606,0.36897020629983246,0.9999988525496899,TRUE,-0.9928575801552668,0.1446751907147367,0.3419152725326767
ENSG00000129595,-1.0817400024080852,0.0887432449032613,0.8342240391120234,-0.8966289568633058,0.34220735972470423,0.9999988525496899,TRUE,-0.9891844796356954,0.13648696935443239,0.33638251912904243
ENSG00000128849,-1.276981773931623,0.08876725634634723,0.8342240391120234,-1.083031644404745,0.2500892344482167,0.9999988525496899,TRUE,-1.1800067091681838,0.10672911004760378,0.3062792149122838
ENSG00000030066,-1.4030629048987586,0.08879558706820746,0.8342240391120234,-0.8749694385937005,0.3686722070147996,0.9999988525496899,TRUE,-1.1390161717462295,0.14467113661210693,0.3419152725326767
ENSG00000185339,1.2175082925636989,0.08895168584752408,0.8342240391120234,1.2869551736916296,0.12230567756985511,0.9999988525496899,TRUE,1.2522317331276642,0.060063438185059916,0.2531028399748404
ENSG00000178773,-4.921790358190233,0.08904926329941935,0.8342240391120234,-4.425907543077226,0.033734679430257236,0.9999988525496899,TRUE,-4.6738489506337295,0.02045094368993649,0.19259887482443397
ENSG00000186174,3.0321636210000245,0.08928522347566967,0.8342240391120234,2.5812644068751505,0.04963816571337528,0.9999988525496899,TRUE,2.8067140139375875,0.028448338612925218,0.20621198337561972
ENSG00000155367,4.413289706029287,0.08931460176489407,0.8342240391120234,2.3060033268090625,0.06206032438427536,0.9999988525496899,TRUE,3.3596465164191747,0.03433954611176611,0.21915343413283514
ENSG00000067177,-5.052167042373018,0.08937504068451028,0.8342240391120234,-2.7252634610470934,0.09302950981519775,0.9999988525496899,TRUE,-3.888715251710056,0.04813898984277759,0.23424045559662615
ENSG00000156795,-2.16103386694487,0.0893930417495072,0.8342240391120234,-1.2400929622303212,0.2821247532095887,0.9999988525496899,TRUE,-1.7005634145875956,0.11803253727801373,0.317647487766576
ENSG00000147027,-4.644219207827674,0.08962087333435281,0.8342240391120234,-2.717655368630694,0.0760079380649576,0.9999988525496899,TRUE,-3.6809372882291838,0.04079703160929516,0.2270998516043108
ENSG00000165732,-1.1501395821449607,0.08971776244654862,0.8342240391120234,-0.8820031205181399,0.33470768725259387,0.9999988525496899,TRUE,-1.0160713513315502,0.1352992010513629,0.33499592652292987
ENSG00000108239,-5.0635873655508705,0.08977783297750991,0.8342240391120234,-2.3088677788364285,0.1034486568173963,0.9999988525496899,TRUE,-3.6862275721936495,0.052744024474820336,0.24016318726385177
ENSG00000163026,-1.5953890456279398,0.08978566958905278,0.8342240391120234,-1.5635555649414004,0.12624725382930888,0.9999988525496899,TRUE,-1.57947230528467,0.06211508311514552,0.2542854805239445
ENSG00000180481,3.9842390548338122,0.0898825596284391,0.8342240391120234,2.503847824471146,0.061228948325246,0.9999988525496899,TRUE,3.2440434396524793,0.03413430464961163,0.21817167007974667
ENSG00000116668,-4.991170779189969,0.08991327858059674,0.8342240391120234,-4.702279800210064,0.02643013091881211,0.9999988525496899,TRUE,-4.846725289700016,0.01673512849898817,0.1893477973775699
ENSG00000163406,-3.8264286819816866,0.08995176025323103,0.8342240391120234,-2.3066027561711273,0.06917791066905857,0.9999988525496899,TRUE,-3.066515719076407,0.03783109656453125,0.2219775450196741
ENSG00000020922,-3.977992903692273,0.09002002467946396,0.8342240391120234,-1.498307751567581,0.18228677952798367,0.9999988525496899,TRUE,-2.738150327629927,0.08385065665018578,0.2819621333520723
ENSG00000077327,5.0097414613702105,0.09036176308923491,0.8342240391120234,6.573376626933348,0.02071968754921801,0.9999988525496899,TRUE,5.791559044151779,0.01363124013644753,0.18307273145279532
ENSG00000166261,-5.923347279428272,0.09054885397472316,0.8342240391120234,-2.9620909863527065,0.05449290487853432,0.9999988525496899,TRUE,-4.442719132890489,0.03114289494266523,0.21127573485431722
ENSG00000133958,5.125407714003703,0.09061236311660431,0.8342240391120234,5.611600753901414,0.03203996816436374,0.9999988525496899,TRUE,5.368504233952558,0.019863625803433857,0.19259887482443397
ENSG00000147118,-5.615896948861019,0.09071222382090771,0.8342240391120234,-2.9356799032609215,0.0775430744975093,0.9999988525496899,TRUE,-4.27578842606097,0.041902055349558695,0.22732460531658893
ENSG00000154814,-1.542666205082694,0.09073548182965137,0.8342240391120234,-0.8951194754148104,0.33915762911992153,0.9999988525496899,TRUE,-1.2188928402487522,0.13789962801862657,0.3383073325701272
ENSG00000130517,1.0169204267215712,0.09079598864521621,0.8342240391120234,1.1048219453059422,0.2088777835903951,0.9999988525496899,TRUE,1.0608711860137567,0.09416531160800334,0.2904733760735122
ENSG00000122376,-1.3799957408705965,0.09086482226037156,0.8342240391120234,-1.3958473435276721,0.1378274909767203,0.9999988525496899,TRUE,-1.3879215421991344,0.06737903516674977,0.26399403213019973
ENSG00000204397,1.4017331530506212,0.09088350611914928,0.8342240391120234,1.4581424749976188,0.14756702849621486,0.9999988525496899,TRUE,1.42993781402412,0.07123670385837687,0.26645574402114797
ENSG00000143303,-2.365969697764808,0.09089027687762044,0.8342240391120234,-1.8550941011354214,0.1213868999169519,0.9999988525496899,TRUE,-2.1105318994501148,0.060756735477195296,0.25330597615257777
ENSG00000131153,5.400245800339111,0.09093856974504323,0.8342240391120234,4.261539751298231,0.036044131510206176,0.9999988525496899,TRUE,4.830892775818671,0.022028736455192537,0.19628400882184083
ENSG00000123545,1.157675014473697,0.09122484175391152,0.8342240391120234,1.2185823852415503,0.17528578175962203,0.9999988525496899,TRUE,1.1881286998576237,0.08212303764271794,0.2805881604005323
ENSG00000150893,-5.015236944917918,0.09139018641037466,0.8342240391120234,-1.9681396656075894,0.1425131239862441,0.9999988525496899,TRUE,-3.4916883052627536,0.06956198866445215,0.2647722689613766
ENSG00000153896,-4.458336247033353,0.09152256906545851,0.8342240391120234,-1.867886962960736,0.1429193213037744,0.9999988525496899,TRUE,-3.1631116049970442,0.06980514524902218,0.26541069269982015
ENSG00000176619,-4.332922231075641,0.09153402513148554,0.8342240391120234,-2.4084796898657386,0.032059026710661645,0.9999988525496899,TRUE,-3.37070096047069,0.020046161732999064,0.19259887482443397
ENSG00000136237,-4.046262665626677,0.09165795123917918,0.8342240391120234,-2.273042375432709,0.10381523338238821,0.9999988525496899,TRUE,-3.159652520529693,0.05380852650554072,0.24191036704397756
ENSG00000198920,-1.9083292873779554,0.09169611650547416,0.8342240391120234,-1.7659655527218536,0.09938160842956528,0.9999988525496899,TRUE,-1.8371474200499045,0.05192592548692352,0.23945224426582268
ENSG00000154678,-5.255616625410941,0.09176571234290114,0.8342240391120234,-2.7063898326942777,0.08458883482035338,0.9999988525496899,TRUE,-3.981003229052609,0.045475518567037895,0.23174481521100015
ENSG00000090776,-1.2358114289196303,0.09182237606494681,0.8342240391120234,-1.0212640750603523,0.2583634327199901,0.9999988525496899,TRUE,-1.1285377519899913,0.11248013907602054,0.31119016312818204
ENSG00000128655,4.5854595444511395,0.09185928694454845,0.8342240391120234,5.669044675278002,0.09002442988308215,0.9999988525496899,TRUE,5.127252109864571,0.04792363450229239,0.23397010604522217
ENSG00000166483,-1.483273958759742,0.09192503065116446,0.8342240391120234,-1.3086237509844265,0.1777369445365019,0.9999988525496899,TRUE,-1.3959488548720844,0.08355875641553281,0.28148658122142844
ENSG00000162148,4.742455072297361,0.09201112023200918,0.8342240391120234,3.3408011431884006,0.05076442163477627,0.9999988525496899,TRUE,4.041628107742881,0.029736787463908825,0.208340286988816
ENSG00000166206,-1.652642757563263,0.09204714039867605,0.8342240391120234,-1.5019460854812332,0.16926921251913743,0.9999988525496899,TRUE,-1.577294421522248,0.08042344227349094,0.27858879461589847
ENSG00000168907,5.250035756263321,0.09221822788720543,0.8342240391120234,6.625467248178083,0.008503895877040564,0.9999988525496899,TRUE,5.937751502220702,0.006391995398800253,0.164076980763293
ENSG00000141040,-1.085492853889497,0.09247489036475426,0.8342240391120234,-0.960971928604208,0.29735976780280043,0.9999988525496899,TRUE,-1.0232323912468524,0.12631708878247036,0.32539266719238286
ENSG00000112972,-2.860704725627045,0.09256491436836471,0.8342240391120234,-2.4297038432689506,0.06356179919076886,0.9999988525496899,TRUE,-2.6452042844479977,0.03609929797217741,0.2219775450196741
ENSG00000133026,-1.1960989967715714,0.09287708444254744,0.8342240391120234,-1.1097056214736685,0.22276359305359306,0.9999988525496899,TRUE,-1.15290230912262,0.10092656494581032,0.2989060304466287
ENSG00000183778,2.1939927540354827,0.09291076977174152,0.8342240391120234,2.1473599049132037,0.05589536324423416,0.9999988525496899,TRUE,2.170676329474343,0.032511963571738696,0.21425585931437738
ENSG00000251247,-4.313144190775722,0.09291404780032939,0.8342240391120234,-3.073214042816493,0.0493046021297694,0.9999988525496899,TRUE,-3.6931791167961077,0.029254009294648827,0.20805463494292942
ENSG00000051009,2.6106159750098636,0.09292748314820845,0.8342240391120234,2.588596951353419,0.053386854995932764,0.9999988525496899,TRUE,2.599606463181641,0.03128536276964458,0.21137111164350508
ENSG00000105664,5.353357843227144,0.0929614268528337,0.8342240391120234,2.412008636001966,0.04678988754603073,0.9999988525496899,TRUE,3.882683239614555,0.028001592974061774,0.20621198337561972
ENSG00000120278,-5.34434127630165,0.0930260674073524,0.8342240391120234,-3.5964678025354244,0.0695911057128565,0.9999988525496899,TRUE,-4.470404539418537,0.03910163424879623,0.2245566113016119
ENSG00000127124,-5.330078645782932,0.09309058108666808,0.8342240391120234,-3.795628317564009,0.02585015036618511,0.9999988525496899,TRUE,-4.5628534816734705,0.016916119084089864,0.1893477973775699
ENSG00000175899,3.828652333893216,0.09315457218138812,0.8342240391120234,0.6293947256809768,0.5600986712632448,0.9999988525496899,TRUE,2.2290235297870966,0.20625791758523507,0.39463191657107227
ENSG00000164040,-2.3829884005978257,0.09315647536439485,0.8342240391120234,-2.2671370880788326,0.07252452313733526,0.9999988525496899,TRUE,-2.325062744338329,0.04051856725444278,0.2269351217670656
ENSG00000107863,2.021106166586847,0.09321930407847705,0.8342240391120234,1.9884615575783928,0.07314940166863455,0.9999988525496899,TRUE,2.00478386208262,0.04083214378320746,0.2270998516043108
ENSG00000146067,4.312897941035611,0.09322566756490278,0.8342240391120234,3.7426016494067467,0.03200835455509711,0.9999988525496899,TRUE,4.027749795221179,0.02033444122568635,0.19259887482443397
ENSG00000100578,-3.698689029578322,0.09348096196575596,0.8342240391120234,-2.9846816451645424,0.0184590253397332,0.9999988525496899,TRUE,-3.341685337371432,0.01270397149017754,0.1774435604768596
ENSG00000174137,4.616784893559233,0.09351702199647044,0.8342240391120234,4.838371108853113,0.04436976532544404,0.9999988525496899,TRUE,4.727578001206172,0.02690760083819943,0.2053200395556899
ENSG00000136933,-4.51124419848942,0.09358390297286585,0.8342240391120234,-1.6589273892877283,0.18492026984738225,0.9999988525496899,TRUE,-3.0850857938885743,0.08750950254620492,0.28475068959610006
ENSG00000150756,-1.1650697741011558,0.09386827947400325,0.8342240391120234,-1.04360649040644,0.2675112860495045,0.9999988525496899,TRUE,-1.104338132253798,0.1176305580469271,0.3171097750372821
ENSG00000143294,1.7893970960554302,0.0938703675630635,0.8342240391120234,1.5198586586186218,0.13538745321253706,0.9999988525496899,TRUE,1.654627877337026,0.06818887139358921,0.26399403213019973
ENSG00000128694,-5.440720081486683,0.09393875066475604,0.8342240391120234,-3.564758869771788,0.020246736697571238,0.9999988525496899,TRUE,-4.502739475629236,0.013817449890651064,0.1838283929025803
ENSG00000196422,3.789343361066272,0.09396208329245301,0.8342240391120234,2.156609938464959,0.09633774018920958,0.9999988525496899,TRUE,2.9729766497656156,0.051640019838031195,0.2391577549114537
ENSG00000092377,-5.308635384713454,0.09408237156447745,0.8342240391120234,-7.324114754860691,0.02295944846327725,0.9999988525496899,TRUE,-6.316375069787073,0.015417804733545933,0.18748757389446685
ENSG00000162755,-1.036111847849245,0.0941046346451884,0.8342240391120234,-0.8569460629759594,0.3528156921594617,0.9999988525496899,TRUE,-0.9465289554126022,0.1462582397757914,0.34394617080384143
ENSG00000151726,-1.2929822445971453,0.09413468986426933,0.8342240391120234,-1.1318265645855743,0.21747508236445634,0.9999988525496899,TRUE,-1.2124044045913598,0.1000812120261947,0.2972320950589015
ENSG00000145244,-5.694855240389975,0.094181869293282,0.8342240391120234,-8.836349662292802,0.04833603450860876,0.9999988525496899,TRUE,-7.265602451341389,0.029099281111833422,0.20805463494292942
ENSG00000143479,-1.0430372157798238,0.09418876524780072,0.8342240391120234,-0.8595852133949071,0.34958540666328397,0.9999988525496899,TRUE,-0.9513112145873655,0.14532213355996595,0.34263729712694196
ENSG00000004487,-1.4440143148687279,0.09458183563805535,0.8342240391120234,-0.9880770053769268,0.3440510131346788,0.9999988525496899,TRUE,-1.2160456601228273,0.14400212401537638,0.3419152725326767
ENSG00000076650,-4.910948039099293,0.09468504632079634,0.8342240391120234,-1.9358428025564551,0.16156957265727945,0.9999988525496899,TRUE,-3.423395420827874,0.0792450774932076,0.27734404618917313
ENSG00000105519,-1.197622088736731,0.09471223403618617,0.8342240391120234,-0.8709294813109282,0.36544494380342984,0.9999988525496899,TRUE,-1.0342757850238296,0.15103172004291932,0.34854737349763437
ENSG00000174206,1.1698103513192684,0.09478996089132485,0.8342240391120234,1.0608684609524952,0.2517820542217419,0.9999988525496899,TRUE,1.115339406135882,0.1130142154685358,0.3120574693874209
ENSG00000004897,1.7657555408691745,0.09481360382238196,0.8342240391120234,1.604381455461185,0.07663268450375288,0.9999988525496899,TRUE,1.6850684981651798,0.04304689398836115,0.22813282408080873
ENSG00000176783,1.6177231068193063,0.09490041759944974,0.8342240391120234,1.461718720798038,0.1591178421413827,0.9999988525496899,TRUE,1.5397209138086723,0.0784166802506967,0.2770314305308853
ENSG00000114737,2.0182439149971834,0.09499106076765991,0.8342240391120234,1.8665129415281583,0.06534693605278151,0.9999988525496899,TRUE,1.9423784282626708,0.03775336022780346,0.2219775450196741
ENSG00000147421,2.413613503416977,0.09512292200097283,0.8342240391120234,2.199275770651915,0.06724400407574739,0.9999988525496899,TRUE,2.3064446370344456,0.03871137356266896,0.22370599209617698
ENSG00000157399,-1.3834944019248756,0.09513173454314425,0.8342240391120234,-1.0524459559121357,0.2400834641388958,0.9999988525496899,TRUE,-1.2179701789185056,0.10915620830673661,0.3084280612874768
ENSG00000034693,1.2331000442575677,0.09516050817577926,0.8342240391120234,1.150313776771797,0.2202134970861789,0.9999988525496899,TRUE,1.1917069105146822,0.10195642450829859,0.29965586261303273
ENSG00000169689,-1.173087837654409,0.09522445381240496,0.8342240391120234,-0.7092207454971718,0.454973545413429,0.9999988525496899,TRUE,-0.9411542915757904,0.17932204482914224,0.36984706233719233
ENSG00000174238,1.5819959245702868,0.09528858405188498,0.8342240391120234,1.703480639467062,0.09224233889430317,0.9999988525496899,TRUE,1.6427382820186744,0.05040140010763452,0.2379349744792001
ENSG00000074755,-3.192350240385322,0.09531086484295531,0.8342240391120234,-2.2760665258852986,0.059520189979624646,0.9999988525496899,TRUE,-2.7342083831353103,0.035013557323195714,0.22087541059886673
ENSG00000177469,-2.435727409717373,0.09531595219091057,0.8342240391120234,-1.5353083479858558,0.14939976671517316,0.9999988525496899,TRUE,-1.9855178788516143,0.0747849829597652,0.2719686955280578
ENSG00000115970,-1.2518271193535706,0.09535961502287452,0.8342240391120234,-1.1459025861602379,0.23052610742074708,0.9999988525496899,TRUE,-1.1988648527569041,0.10590233664634757,0.3056471905005909
ENSG00000083168,-1.7835453181312848,0.09536795958367224,0.8342240391120234,-1.3673604367801724,0.17260239748944406,0.9999988525496899,TRUE,-1.5754528774557286,0.08406132423762751,0.2819621333520723
ENSG00000197860,3.032616632044003,0.09558815204995556,0.8342240391120234,3.3023907901279257,0.01894409625850712,0.9999988525496899,TRUE,3.1675037110859643,0.013244363534170836,0.1790098052198122
